0	C	M0	4	0	226000
0	C	M1	5	0	268000
0	C	M2	6	0	215000
0	C	M3	7	0	414000
0	C	M4	8	0	105000
0	C	M5	9	0	211000
0	C	M6	10	0	336000
0	C	M7	11	0	184000
0	C	M8	12	0	468000
0	C	M9	13	0	232000
0	C	M10	14	0	264000
0	C	M11	15	0	376000
0	C	M12	16	0	495000
0	C	M13	17	0	139000
0	C	M14	18	0	100000
0	C	M15	19	0	371000
0	C	M16	20	0	347000
0	C	M17	21	0	447000
0	C	M18	22	0	362000
0	C	M19	23	0	170000
0	C	M20	24	0	134000
0	C	M21	25	0	227000
0	C	M22	26	0	313000
0	C	M23	27	0	441000
0	C	M24	28	0	300000
0	C	M25	29	0	311000
0	C	M26	30	0	454000
0	C	M27	31	0	126000
0	C	M28	32	0	411000
0	C	M29	33	0	411000
0	C	M30	34	0	128000
0	C	M31	35	0	377000
0	C	M32	36	0	189000
0	C	M33	37	0	241000
0	C	M34	38	0	372000
0	C	M35	39	0	427000
0	C	M36	40	0	228000
0	C	M37	41	0	439000
1800	C	M38	4	0	312000
1800	C	M39	5	0	455000
1800	C	M40	6	0	140000
1800	C	M41	7	0	135000
1800	C	M42	8	0	431000
1800	C	M43	9	0	139000
1800	C	M44	10	0	266000
1800	C	M45	11	0	413000
1800	C	M46	12	0	365000
1800	C	M47	13	0	421000
1800	C	M48	14	0	378000
1800	C	M49	15	0	102000
1800	C	M50	16	0	228000
1800	C	M51	17	0	177000
1800	C	M52	18	0	489000
1800	C	M53	19	0	265000
1800	C	M54	20	0	292000
1800	C	M55	21	0	131000
1800	C	M56	22	0	246000
1800	C	M57	23	0	104000
1800	C	M58	24	0	247000
1800	C	M59	25	0	122000
1800	C	M60	26	0	343000
1800	C	M61	27	0	426000
1800	C	M62	28	0	326000
1800	C	M63	29	0	349000
1800	C	M64	30	0	284000
1800	C	M65	31	0	297000
1800	C	M66	32	0	187000
1800	C	M67	33	0	205000
1800	C	M68	34	0	389000
1800	C	M69	35	0	450000
1800	C	M70	36	0	311000
1800	C	M71	37	0	275000
1800	C	M72	38	0	458000
1800	C	M73	39	0	168000
1800	C	M74	40	0	324000
1800	C	M75	41	0	418000
3600	C	M76	4	0	427000
3600	C	M77	5	0	373000
3600	C	M78	6	0	191000
3600	C	M79	7	0	441000
3600	C	M80	8	0	268000
3600	C	M81	9	0	372000
3600	C	M82	10	0	277000
3600	C	M83	11	0	265000
3600	C	M84	12	0	246000
3600	C	M85	13	0	140000
3600	C	M86	14	0	389000
3600	C	M87	15	0	176000
3600	C	M88	16	0	420000
3600	C	M89	17	0	421000
3600	C	M90	18	0	473000
3600	C	M91	19	0	247000
3600	C	M92	20	0	491000
3600	C	M93	21	0	433000
3600	C	M94	22	0	473000
3600	C	M95	23	0	120000
3600	C	M96	24	0	161000
3600	C	M97	25	0	123000
3600	C	M98	26	0	260000
3600	C	M99	27	0	129000
3600	C	M100	28	0	126000
3600	C	M101	29	0	265000
3600	C	M102	30	0	271000
3600	C	M103	31	0	422000
3600	C	M104	32	0	177000
3600	C	M105	33	0	212000
3600	C	M106	34	0	416000
3600	C	M107	35	0	106000
3600	C	M108	36	0	202000
3600	C	M109	37	0	103000
3600	C	M110	38	0	246000
3600	C	M111	39	0	318000
3600	C	M112	40	0	442000
3600	C	M113	41	0	114000
5400	C	M114	4	0	148000
5400	C	M115	5	0	423000
5400	C	M116	6	0	175000
5400	C	M117	7	0	285000
5400	C	M118	8	0	390000
5400	C	M119	9	0	401000
5400	C	M120	10	0	321000
5400	C	M121	11	0	451000
5400	C	M122	12	0	139000
5400	C	M123	13	0	348000
5400	C	M124	14	0	267000
5400	C	M125	15	0	310000
5400	C	M126	16	0	282000
5400	C	M127	17	0	239000
5400	C	M128	18	0	327000
5400	C	M129	19	0	469000
5400	C	M130	20	0	169000
5400	C	M131	21	0	327000
5400	C	M132	22	0	167000
5400	C	M133	23	0	140000
5400	C	M134	24	0	450000
5400	C	M135	25	0	333000
5400	C	M136	26	0	118000
5400	C	M137	27	0	481000
5400	C	M138	28	0	261000
5400	C	M139	29	0	488000
5400	C	M140	30	0	350000
5400	C	M141	31	0	498000
5400	C	M142	32	0	248000
5400	C	M143	33	0	483000
5400	C	M144	34	0	207000
5400	C	M145	35	0	155000
5400	C	M146	36	0	352000
5400	C	M147	37	0	346000
5400	C	M148	38	0	417000
5400	C	M149	39	0	183000
5400	C	M150	40	0	273000
5400	C	M151	41	0	300000
7200	C	M152	4	0	367000
